"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"78514011603","2021-05-19T17:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","72","82",,,,,"70",,"SCT:04 23 SCT:04 48","29.73","10.00","75","060",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07905/19/21 17:50:02 METAR TJBQ 192150Z 06007KT 10SM SCT023 SCT048 28/22 A2999 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-19T18:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","73","81",,,,,"79",,"SCT:04 20 SCT:04 26 BKN:07 44","29.75","10.00","75","070",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08605/19/21 18:50:02 METAR TJBQ 192250Z 07007KT 10SM SCT020 SCT026 BKN044 27/23 A3000 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-19T19:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","73","81",,,,,"79",,"SCT:04 26","29.76","10.00","75","080",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07205/19/21 19:50:02 METAR TJBQ 192350Z 08008KT 10SM SCT026 27/23 A3002 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-19T20:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","75","79",,,,,"89",,"SCT:04 49","29.78","10.00","76","100",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07205/19/21 20:50:01 METAR TJBQ 200050Z 10004KT 10SM SCT049 26/24 A3003 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-19T21:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","75","79",,,,,"89",,"SCT:04 12 SCT:04 18 BKN:07 24","29.78","10.00","76","080",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09705/19/21 21:50:01 METAR TJBQ 200150Z 08007KT 10SM SCT012 SCT018 BKN024 26/24 A3004 RMK LTG DSNT W","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T06:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","73","77",,,,,"89",,"OVC:08 22","29.76","10.00","74","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07205/20/21 06:50:02 METAR TJBQ 201050Z 00000KT 10SM OVC022 25/23 A3002 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T07:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","73","79",,,,,"84",,"BKN:07 24 BKN:07 30","29.78","10.00","75","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09105/20/21 07:50:02 METAR TJBQ 201150Z 00000KT 10SM BKN024 BKN030 26/23 A3004 RMK LTG DSNT NW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T08:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","73","82",,,,,"74",,"CLR:00","29.78","10.00","76","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08105/20/21 08:50:02 METAR TJBQ 201250Z 00000KT 10SM CLR 28/23 A3004 RMK LTG DSNT NE","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T09:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","73","82",,,,,"74",,"BKN:07 24","29.80","10.00","76","360",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07205/20/21 09:50:02 METAR TJBQ 201350Z 36003KT 10SM BKN024 28/23 A3005 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T10:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","73","84",,,,,"70",,"SCT:04 21 BKN:07 34","29.80","10.00","76","360",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09005/20/21 10:50:02 METAR TJBQ 201450Z 36003KT 10SM SCT021 BKN034 29/23 A3005 RMK LTG DSNT E","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T11:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","73","84",,,,,"70",,"SCT:04 26 SCT:04 39 BKN:07 75","29.80","10.00","76","010",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08605/20/21 11:50:02 METAR TJBQ 201550Z 01005KT 10SM SCT026 SCT039 BKN075 29/23 A3005 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T12:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","75","84",,,,,"74",,"SCT:04 75","29.80","10.00","78","360",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07205/20/21 12:50:02 METAR TJBQ 201650Z 36005KT 10SM SCT075 29/24 A3005 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T13:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","75","84",,,,,"74",,"CLR:00","29.78","10.00","78","350",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/20/21 13:50:02 METAR TJBQ 201750Z 35008KT 10SM CLR 29/24 A3003 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T14:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","73","84",,,,,"70",,"SCT:04 18","29.78","10.00","76","010",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07205/20/21 14:50:02 METAR TJBQ 201850Z 01008KT 10SM SCT018 29/23 A3003 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T15:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","73","84",,"TS:7 |TS |TS",,,"70",,"BKN:07 18","29.76","10.00","76","050",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08305/20/21 15:50:02 METAR TJBQ 201950Z 05006KT 10SM TS BKN018 29/23 A3002 RMK TSB1949","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T16:07:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","64","77",,"TS:7 |TS |TS",,,"65",,"SCT:04 23 BKN:07 32 BKN:07 43","29.78","10.00","69","240","16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/20/21 16:07:02 METAR TJBQ 202007Z 24005G14KT 10SM TS SCT023 BKN032 BKN043 25/18 A3004 RMK TSB1949","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T16:07:00","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","64","77",,"||TS",,,"65",,"SCT:04 23 BKN:07 32 BKN:07 43",,"10.00",,"240","16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET083SPECI TJBQ 202007Z 24005G14KT 10SM TS SCT023 BKN032 BKN043 25/18 A3004 RMK TSB1949=","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T16:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","70","81",,"-RA:02 |RA |RA",,,"70",,"SCT:04 35 BKN:07 48 BKN:07 60","29.75","7.00","74","010",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10205/20/21 16:50:02 METAR TJBQ 202050Z 01006KT 7SM -RA SCT035 BKN048 BKN060 27/21 A3000 RMK TSB1949E2028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T16:50:00","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","70","81",,"||RA",,,"70",,"SCT:04 35 BKN:07 48 BKN:07 60",,"7.00",,"010",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET085SPECI TJBQ 202050Z 01006KT 7SM -RA SCT035 BKN048 BKN060 27/21 A3000 RMK TSB1949E2028=","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T17:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","72","77",,"-RA:02 |RA |RA",,,"83",,"SCT:04 37 BKN:07 50 BKN:07 70","29.75","7.00","74","070",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08905/20/21 17:50:02 METAR TJBQ 202150Z 07006KT 7SM -RA SCT037 BKN050 BKN070 25/22 A3001 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T17:50:00","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","72","77",,"||RA",,,"83",,"SCT:04 37 BKN:07 50 BKN:07 70",,"7.00",,"070",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET068SPECI TJBQ 202150Z 07006KT 7SM -RA SCT037 BKN050 BKN070 25/22 A3001=","FM-16","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T18:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","72","79",,,,,"79",,"CLR:00","29.76","10.00","74","110",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/20/21 18:50:02 METAR TJBQ 202250Z 11004KT 10SM CLR 26/22 A3002 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T19:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","73","77",,,,,"89",,"CLR:00","29.76","10.00","74","120",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/20/21 19:50:02 METAR TJBQ 202350Z 12003KT 10SM CLR 25/23 A3002 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T20:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","72","77",,,,,"83",,"BKN:07 19 BKN:07 26","29.78","10.00","74","080",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07905/20/21 20:50:01 METAR TJBQ 210050Z 08004KT 10SM BKN019 BKN026 25/22 A3004 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-20T23:59:00","SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TS RA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,"0553","1857",
"78514011603","2021-05-21T06:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","68","73",,,,,"83",,"CLR:00","29.78","10.00","70","130",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/21/21 06:50:02 METAR TJBQ 211050Z 13004KT 10SM CLR 23/20 A3004 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-21T07:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","70","75",,,,,"83",,"CLR:00","29.80","10.00","72","110",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/21/21 07:50:02 METAR TJBQ 211150Z 11005KT 10SM CLR 24/21 A3006 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-21T08:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","72","79",,,,,"79",,"CLR:00","29.81","10.00","74","110",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/21/21 08:50:02 METAR TJBQ 211250Z 11007KT 10SM CLR 26/22 A3007 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-21T09:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","72","81",,,,,"74",,"CLR:00","29.83","10.00","75","110",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/21/21 09:50:02 METAR TJBQ 211350Z 11007KT 10SM CLR 27/22 A3008 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-21T10:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","73","84",,,,,"70",,"CLR:00","29.81","10.00","76","110",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/21/21 10:50:02 METAR TJBQ 211450Z 11007KT 10SM CLR 29/23 A3007 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-21T11:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","73","86",,,,,"66",,"SCT:04 26 SCT:04 32","29.80","10.00","77","070",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07905/21/21 11:50:02 METAR TJBQ 211550Z 07011KT 10SM SCT026 SCT032 30/23 A3006 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-21T12:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","75","84",,,,,"74",,"SCT:04 19 SCT:04 26","29.80","10.00","78","060",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07905/21/21 12:50:02 METAR TJBQ 211650Z 06013KT 10SM SCT019 SCT026 29/24 A3005 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-21T13:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","75","84",,,,,"74",,"SCT:04 18 BKN:07 27 BKN:07 35","29.78","10.00","78","060",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10405/21/21 13:50:02 METAR TJBQ 211750Z 06016KT 10SM SCT018 BKN027 BKN035 29/24 A3003 RMK LTG DSNT E AND SE","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-21T14:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","75","81",,,,,"84",,"SCT:04 20 BKN:07 50 OVC:08 80","29.78","10.00","77","080",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09805/21/21 14:50:02 METAR TJBQ 211850Z 08015KT 10SM SCT020 BKN050 OVC080 27/24 A3003 RMK LTG DSNT SE","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-21T15:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","72","75",,,,,"89",,"SCT:04 15 SCT:04 24 BKN:07 42","29.78","10.00","73","070","18","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08905/21/21 15:50:02 METAR TJBQ 211950Z 07012G16KT 10SM SCT015 SCT024 BKN042 24/22 A3003 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-21T16:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","72","79",,"VCTS:7 ||",,,"79",,"SCT:04 15 SCT:04 24 BKN:07 42","29.76","10.00","74","090","21","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/21/21 16:50:02 METAR TJBQ 212050Z 09013G18KT 10SM VCTS SCT015 SCT024 BKN042 26/22 A3002 RMK LTG DSNT N","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-21T17:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","73","79",,"VCTS:7 ||",,,"84",,"CLR:00","29.78","10.00","75","100",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08505/21/21 17:50:02 METAR TJBQ 212150Z 10010KT 10SM VCTS CLR 26/23 A3003 RMK LTG DSNT N","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-21T18:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","73","79",,,,,"84",,"SCT:04 50","29.80","10.00","75","090",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07205/21/21 18:50:02 METAR TJBQ 212250Z 09009KT 10SM SCT050 26/23 A3005 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-21T19:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","73","79",,,,,"84",,"CLR:00","29.80","10.00","75","090",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08105/21/21 19:50:02 METAR TJBQ 212350Z 09009KT 10SM CLR 26/23 A3005 RMK LTG DSNT NE","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-21T20:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","73","79",,,,,"84",,"SCT:04 19 SCT:04 70","29.83","10.00","75","090",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07905/21/21 20:50:01 METAR TJBQ 220050Z 09011KT 10SM SCT019 SCT070 26/23 A3008 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-21T23:59:00","SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","O",,,,,,,,,,,,,,,,,,,,,,,,,"0553","1857",
"78514011603","2021-05-22T06:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","72","73",,,,,"94",,"CLR:00","29.78","10.00","72","120",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/22/21 06:50:02 METAR TJBQ 221050Z 12004KT 10SM CLR 23/22 A3004 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-22T07:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","72","81",,,,,"74",,"CLR:00","29.80","10.00","75","110",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08105/22/21 07:50:02 METAR TJBQ 221150Z 11006KT 10SM CLR 27/22 A3006 RMK LTG DSNT NE","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-22T09:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","70","82",,,,,"66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET047METAR TJBQ 221300Z 1007KT 10SM CLR 28/21 A3008=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-22T09:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","72","82",,,,,"70",,"CLR:00","29.83","10.00","75","080",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/22/21 09:50:02 METAR TJBQ 221350Z 08010KT 10SM CLR 28/22 A3008 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-22T10:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","73","82",,,,,"74",,"CLR:00","29.83","10.00","76","090",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/22/21 10:50:02 METAR TJBQ 221450Z 09009KT 10SM CLR 28/23 A3008 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-22T11:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","73","84",,,,,"70",,"SCT:04 80 SCT:04 90","29.81","10.00","76","060","18","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08205/22/21 11:50:02 METAR TJBQ 221550Z 06012G16KT 10SM SCT080 SCT090 29/23 A3007 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-22T12:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","75","84",,,,,"74",,"SCT:04 20 SCT:04 26 SCT:04 75","29.78","10.00","78","070","22","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08905/22/21 12:50:02 METAR TJBQ 221650Z 07015G19KT 10SM SCT020 SCT026 SCT075 29/24 A3004 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-22T13:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","75","82",,"RA:02 |RA |RA RA",,,"79",,"BKN:07 20 BKN:07 26 OVC:08 65","29.78","7.00","77","080","23","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11005/22/21 13:50:02 METAR TJBQ 221750Z 08017G20KT 7SM RA BKN020 BKN026 OVC065 28/24 A3003 RMK LTG DSNT SE AND NW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-22T14:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","73","82",,,,,"74",,"BKN:07 20 BKN:07 27 BKN:07 42","29.76","7.00","76","080","21","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08805/22/21 14:50:02 METAR TJBQ 221850Z 08013G18KT 7SM BKN020 BKN027 BKN042 28/23 A3002 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
"78514011603","2021-05-22T15:50:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","73","84",,,,,"70",,"SCT:04 20 BKN:07 27","29.75","7.00","76","100","26","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09205/22/21 15:50:02 METAR TJBQ 221950Z 10015G23KT 7SM SCT020 BKN027 29/23 A3000 RMK LTG DSNT E","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,
